No.	Time	Source	Destination	Protocol	Length	Info
345	173.394713	192.168.50.156	142.251.215.234	TCP	62	[TCP Retransmission] 53280 → 443 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 SACK_PERM
346	173.589117	142.250.217.74	192.168.50.156	TCP	66	54132 → 80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM
347	173.589571	192.168.50.156	112.65.210.102	TCP	70	50200 → 80 [PSH, ACK] Seq=145 Ack=12393 Win=64240 Len=16
348	173.589772	142.250.217.74	192.168.50.156	TCP	66	54132 → 80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM
349	174.218464	192.168.50.156	192.168.50.152	TCP	66	53299 → 80 [SYN, ECE, CWR] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM
350	174.218727	192.168.50.152	192.168.50.156	TCP	66	80 → 53299 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460 SACK_PERM WS=128
351	174.218802	192.168.50.156	192.168.50.152	TCP	54	53299 → 80 [ACK] Seq=1 Ack=1 Win=525568 Len=0
352	174.219291	192.168.50.156	192.168.50.152	HTTP	1307	GET /api/health/ HTTP/1.1 
353	174.219475	192.168.50.152	192.168.50.156	TCP	60	80 → 53299 [ACK] Seq=1 Ack=1254 Win=32128 Len=0
354	174.234871	192.168.50.152	192.168.50.156	HTTP/JSON	713	HTTP/1.1 200 OK , JSON (application/json)
355	174.269972	192.168.50.156	142.251.215.234	TCP	66	53300 → 443 [SYN, ECE, CWR] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM
356	174.272594	142.250.33.106	192.168.50.156	TCP	60	54144 → 443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM
357	174.285604	192.168.50.156	192.168.50.152	TCP	54	53299 → 80 [ACK] Seq=1254 Ack=660 Win=524800 Len=0
358	176.997413	192.168.50.156	142.251.33.106	TCP	62	[TCP Retransmission] 53287 → 443 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 SACK_PERM
359	177.2493	192.168.50.156	142.251.33.106	TCP	62	[TCP Retransmission] 53288 → 443 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 SACK_PERM
360	177.269522	192.168.50.156	142.251.215.234	TCP	66	[TCP Retransmission] 53300 → 443 [SYN, ECE, CWR] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM
361	177.374954	192.168.50.156	142.251.33.74	TCP	62	[TCP Retransmission] 53289 → 443 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 SACK_PERM
362	178.079292	192.168.50.156	192.168.50.152	TCP	54	53299 → 80 [FIN, ACK] Seq=1254 Ack=660 Win=524800 Len=0
363	178.08035	192.168.50.152	192.168.50.156	TCP	60	80 → 53299 [FIN, ACK] Seq=660 Ack=1255 Win=32128 Len=0
364	178.080407	192.168.50.156	192.168.50.152	TCP	54	53299 → 80 [ACK] Seq=1255 Ack=661 Win=524800 Len=0
365	181.496939	192.168.50.156	8.8.8.8	TCP	66	53311 → 443 [SYN, ECE, CWR] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM
366	181.499662	8.8.4.4	192.168.50.156	TCP	60	443 → 53274 [RST, ACK] Seq=1 Ack=1 Win=64240 Len=0
367	181.746466	192.168.50.156	8.8.8.8	TCP	66	53313 → 443 [SYN, ECE, CWR] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM
368	181.748984	8.8.4.4	192.168.50.156	TCP	60	443 → 53275 [RST, ACK] Seq=1 Ack=1 Win=64240 Len=0
369	183.270859	192.168.50.156	142.251.215.234	TCP	62	[TCP Retransmission] 53300 → 443 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 SACK_PERM
370	184.497751	192.168.50.156	8.8.8.8	TCP	66	[TCP Retransmission] 53311 → 443 [SYN, ECE, CWR] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM
371	184.747323	192.168.50.156	8.8.8.8	TCP	66	[TCP Retransmission] 53313 → 443 [SYN, ECE, CWR] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM
372	185.395898	192.168.50.156	142.251.211.234	TCP	66	53319 → 443 [SYN, ECE, CWR] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM
373	185.396576	142.250.217.74	192.168.50.156	TCP	60	54144 → 443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM
374	188.396746	192.168.50.156	142.251.211.234	TCP	66	[TCP Retransmission] 53319 → 443 [SYN, ECE, CWR] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM
375	188.999033	192.168.50.156	142.251.215.234	TCP	66	53327 → 443 [SYN, ECE, CWR] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM
376	189.000777	142.250.33.106	192.168.50.156	TCP	60	54144 → 443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM
377	189.250183	192.168.50.156	142.251.215.234	TCP	66	53329 → 443 [SYN, ECE, CWR] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM
378	189.256379	142.250.33.106	192.168.50.156	TCP	60	54144 → 443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM
379	189.375018	192.168.50.156	142.250.217.106	TCP	66	53330 → 443 [SYN, ECE, CWR] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM
380	189.382763	142.250.33.74	192.168.50.156	TCP	60	54144 → 443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM
381	190.497391	192.168.50.156	8.8.8.8	TCP	62	[TCP Retransmission] 53311 → 443 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 SACK_PERM
382	190.747767	192.168.50.156	8.8.8.8	TCP	62	[TCP Retransmission] 53313 → 443 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 SACK_PERM
383	191.999859	192.168.50.156	142.251.215.234	TCP	66	[TCP Retransmission] 53327 → 443 [SYN, ECE, CWR] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM
384	192.250714	192.168.50.156	142.251.215.234	TCP	66	[TCP Retransmission] 53329 → 443 [SYN, ECE, CWR] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM
385	192.374707	192.168.50.156	142.250.217.106	TCP	66	[TCP Retransmission] 53330 → 443 [SYN, ECE, CWR] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM
386	194.397548	192.168.50.156	142.251.211.234	TCP	62	[TCP Retransmission] 53319 → 443 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 SACK_PERM
387	195.271047	192.168.50.156	142.251.211.234	TCP	66	53339 → 443 [SYN, ECE, CWR] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM
388	195.275744	142.250.217.74	192.168.50.156	TCP	60	54144 → 443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM
389	198.000275	192.168.50.156	142.251.215.234	TCP	62	[TCP Retransmission] 53327 → 443 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 SACK_PERM
390	198.250753	192.168.50.156	142.251.215.234	TCP	62	[TCP Retransmission] 53329 → 443 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 SACK_PERM
391	198.271703	192.168.50.156	142.251.211.234	TCP	66	[TCP Retransmission] 53339 → 443 [SYN, ECE, CWR] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM
392	198.37527	192.168.50.156	142.250.217.106	TCP	62	[TCP Retransmission] 53330 → 443 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 SACK_PERM
393	202.500306	8.8.8.8	192.168.50.156	TCP	60	443 → 53311 [RST, ACK] Seq=1 Ack=1 Win=64240 Len=0
394	202.749313	8.8.8.8	192.168.50.156	TCP	60	443 → 53313 [RST, ACK] Seq=1 Ack=1 Win=64240 Len=0
395	204.218933	192.168.50.156	192.168.50.152	TCP	66	53352 → 80 [SYN, ECE, CWR] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM
396	204.219191	192.168.50.152	192.168.50.156	TCP	66	80 → 53352 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460 SACK_PERM WS=128
397	204.219263	192.168.50.156	192.168.50.152	TCP	54	53352 → 80 [ACK] Seq=1 Ack=1 Win=525568 Len=0
398	204.219527	192.168.50.156	192.168.50.152	HTTP	1307	GET /api/health/ HTTP/1.1 
399	204.21966	192.168.50.152	192.168.50.156	TCP	60	80 → 53352 [ACK] Seq=1 Ack=1254 Win=32128 Len=0
400	204.233094	192.168.50.152	192.168.50.156	HTTP/JSON	713	HTTP/1.1 200 OK , JSON (application/json)
401	204.272174	192.168.50.156	142.251.211.234	TCP	62	[TCP Retransmission] 53339 → 443 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 SACK_PERM
402	204.28321	192.168.50.156	192.168.50.152	TCP	54	53352 → 80 [ACK] Seq=1254 Ack=660 Win=524800 Len=0
403	205.190495	192.168.50.156	180.163.252.201	TCP	55	[TCP Keep-Alive] 49742 → 80 [ACK] Seq=17 Ack=17 Win=63760 Len=1
404	206.397972	142.250.217.74	192.168.50.156	TCP	60	54144 → 443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM
405	206.398246	192.168.50.156	172.217.14.202	TCP	66	53356 → 443 [SYN, ECE, CWR] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM
406	208.084832	192.168.50.156	192.168.50.152	TCP	54	53352 → 80 [FIN, ACK] Seq=1254 Ack=660 Win=524800 Len=0
407	208.085126	192.168.50.152	192.168.50.156	TCP	60	80 → 53352 [FIN, ACK] Seq=660 Ack=1255 Win=32128 Len=0
408	208.085151	192.168.50.156	192.168.50.152	TCP	54	53352 → 80 [ACK] Seq=1255 Ack=661 Win=524800 Len=0
409	209.397963	192.168.50.156	172.217.14.202	TCP	66	[TCP Retransmission] 53356 → 443 [SYN, ECE, CWR] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM
410	210.001622	192.168.50.156	142.251.33.74	TCP	66	53363 → 443 [SYN, ECE, CWR] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM
411	210.002276	142.250.217.74	192.168.50.156	TCP	60	54144 → 443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM
412	210.250741	142.250.217.74	192.168.50.156	TCP	60	54144 → 443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM
413	210.250985	192.168.50.156	142.251.33.74	TCP	66	53364 → 443 [SYN, ECE, CWR] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM
414	210.378371	142.250.217.74	192.168.50.156	TCP	66	54132 → 80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM
415	213.002642	192.168.50.156	142.251.33.74	TCP	66	[TCP Retransmission] 53363 → 443 [SYN, ECE, CWR] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM
416	213.251384	192.168.50.156	142.251.33.74	TCP	66	[TCP Retransmission] 53364 → 443 [SYN, ECE, CWR] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM
417	215.39846	192.168.50.156	172.217.14.202	TCP	62	[TCP Retransmission] 53356 → 443 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 SACK_PERM
418	216.272161	142.250.217.74	192.168.50.156	TCP	60	54144 → 443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM
419	216.272444	192.168.50.156	172.217.14.202	TCP	66	53374 → 443 [SYN, ECE, CWR] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM
420	219.003999	192.168.50.156	142.251.33.74	TCP	62	[TCP Retransmission] 53363 → 443 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 SACK_PERM
421	219.25148	192.168.50.156	142.251.33.74	TCP	62	[TCP Retransmission] 53364 → 443 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 SACK_PERM
422	219.272377	192.168.50.156	172.217.14.202	TCP	66	[TCP Retransmission] 53374 → 443 [SYN, ECE, CWR] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM
423	225.272421	192.168.50.156	172.217.14.202	TCP	62	[TCP Retransmission] 53374 → 443 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 SACK_PERM
424	227.400381	172.217.14.202	192.168.50.156	TCP	60	443 → 53356 [RST, ACK] Seq=1 Ack=1 Win=64240 Len=0
425	227.400467	192.168.50.156	142.250.69.202	TCP	66	53398 → 443 [SYN, ECE, CWR] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM
426	230.400328	192.168.50.156	142.250.69.202	TCP	66	[TCP Retransmission] 53398 → 443 [SYN, ECE, CWR] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM
427	231.004811	192.168.50.156	172.217.14.202	TCP	66	53403 → 443 [SYN, ECE, CWR] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM
428	231.005238	142.250.33.74	192.168.50.156	TCP	60	54144 → 443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM
429	231.252531	192.168.50.156	172.217.14.202	TCP	66	53404 → 443 [SYN, ECE, CWR] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM
430	231.254328	142.250.33.74	192.168.50.156	TCP	60	54144 → 443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM
431	234.005499	192.168.50.156	172.217.14.202	TCP	66	[TCP Retransmission] 53403 → 443 [SYN, ECE, CWR] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM
432	234.218274	192.168.50.156	192.168.50.152	TCP	66	53409 → 80 [SYN, ECE, CWR] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM
433	234.218569	192.168.50.152	192.168.50.156	TCP	66	80 → 53409 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460 SACK_PERM WS=128
434	234.218629	192.168.50.156	192.168.50.152	TCP	54	53409 → 80 [ACK] Seq=1 Ack=1 Win=525568 Len=0
435	234.218874	192.168.50.156	192.168.50.152	HTTP	1307	GET /api/health/ HTTP/1.1 
436	234.219037	192.168.50.152	192.168.50.156	TCP	60	80 → 53409 [ACK] Seq=1 Ack=1254 Win=32128 Len=0
437	234.232731	192.168.50.152	192.168.50.156	HTTP/JSON	713	HTTP/1.1 200 OK , JSON (application/json)
438	234.253451	192.168.50.156	172.217.14.202	TCP	66	[TCP Retransmission] 53404 → 443 [SYN, ECE, CWR] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM
439	234.282483	192.168.50.156	192.168.50.152	TCP	54	53409 → 80 [ACK] Seq=1254 Ack=660 Win=524800 Len=0
440	235.825214	192.168.50.156	8.8.4.4	TCP	66	53413 → 443 [SYN, ECE, CWR] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM
441	236.076455	192.168.50.156	8.8.4.4	TCP	66	53414 → 443 [SYN, ECE, CWR] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM
442	236.401392	192.168.50.156	142.250.69.202	TCP	62	[TCP Retransmission] 53398 → 443 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 SACK_PERM
443	236.481731	192.168.50.156	8.8.4.4	TCP	66	53417 → 443 [SYN, ECE, CWR] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM
444	236.733826	192.168.50.156	8.8.4.4	TCP	66	53418 → 443 [SYN, ECE, CWR] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM
445	237.272899	192.168.50.156	142.250.69.202	TCP	66	53421 → 443 [SYN, ECE, CWR] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM
446	237.273645	172.217.14.202	192.168.50.156	TCP	60	443 → 53374 [RST, ACK] Seq=1 Ack=1 Win=64240 Len=0
447	238.089818	192.168.50.156	192.168.50.152	TCP	54	53409 → 80 [FIN, ACK] Seq=1254 Ack=660 Win=524800 Len=0
448	238.090084	192.168.50.152	192.168.50.156	TCP	60	80 → 53409 [FIN, ACK] Seq=660 Ack=1255 Win=32128 Len=0
449	238.09011	192.168.50.156	192.168.50.152	TCP	54	53409 → 80 [ACK] Seq=1255 Ack=661 Win=524800 Len=0
450	238.826372	192.168.50.156	8.8.4.4	TCP	66	[TCP Retransmission] 53413 → 443 [SYN, ECE, CWR] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM
451	239.07672	192.168.50.156	8.8.4.4	TCP	66	[TCP Retransmission] 53414 → 443 [SYN, ECE, CWR] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM
452	239.482677	192.168.50.156	8.8.4.4	TCP	66	[TCP Retransmission] 53417 → 443 [SYN, ECE, CWR] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM
453	239.733943	192.168.50.156	8.8.4.4	TCP	66	[TCP Retransmission] 53418 → 443 [SYN, ECE, CWR] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM
454	240.006301	192.168.50.156	172.217.14.202	TCP	62	[TCP Retransmission] 53403 → 443 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 SACK_PERM
455	240.253887	192.168.50.156	172.217.14.202	TCP	62	[TCP Retransmission] 53404 → 443 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 SACK_PERM
456	240.273861	192.168.50.156	142.250.69.202	TCP	66	[TCP Retransmission] 53421 → 443 [SYN, ECE, CWR] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM
457	241.195263	180.163.238.133	192.168.50.156	SSL	62	Continuation Data
458	241.195582	192.168.50.156	180.163.238.133	SSL	67	Continuation Data
459	241.195718	180.163.238.133	192.168.50.156	TCP	60	443 → 50456 [ACK] Seq=9 Ack=14 Win=64240 Len=0
460	244.827183	192.168.50.156	8.8.4.4	TCP	62	[TCP Retransmission] 53413 → 443 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 SACK_PERM
461	245.077801	192.168.50.156	8.8.4.4	TCP	62	[TCP Retransmission] 53414 → 443 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 SACK_PERM
462	245.483272	192.168.50.156	8.8.4.4	TCP	62	[TCP Retransmission] 53417 → 443 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 SACK_PERM
463	245.734071	192.168.50.156	8.8.4.4	TCP	62	[TCP Retransmission] 53418 → 443 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 SACK_PERM
464	246.27525	192.168.50.156	142.250.69.202	TCP	62	[TCP Retransmission] 53421 → 443 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 SACK_PERM
465	248.402558	142.250.69.202	192.168.50.156	TCP	60	54144 → 443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM
466	248.402836	192.168.50.156	142.251.33.74	TCP	66	53441 → 443 [SYN, ECE, CWR] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM
467	250.191535	192.168.50.156	180.163.252.201	TCP	55	[TCP Keep-Alive] 49742 → 80 [ACK] Seq=17 Ack=17 Win=63760 Len=1
468	250.191644	180.163.252.201	192.168.50.156	TCP	60	[TCP Keep-Alive ACK] 80 → 49742 [ACK] Seq=17 Ack=18 Win=64240 Len=0
469	251.403034	192.168.50.156	142.251.33.74	TCP	66	[TCP Retransmission] 53441 → 443 [SYN, ECE, CWR] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM
470	252.009435	172.217.14.202	192.168.50.156	TCP	60	443 → 53403 [RST, ACK] Seq=1 Ack=1 Win=64240 Len=0
471	252.259225	172.217.14.202	192.168.50.156	TCP	60	443 → 53404 [RST, ACK] Seq=1 Ack=1 Win=64240 Len=0
472	256.471952	192.168.50.156	142.250.217.106	TCP	66	53453 → 443 [SYN, ECE, CWR] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM
473	256.723675	192.168.50.156	142.250.217.106	TCP	66	53454 → 443 [SYN, ECE, CWR] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM
474	256.828279	8.8.4.4	192.168.50.156	TCP	60	443 → 53413 [RST, ACK] Seq=1 Ack=1 Win=64240 Len=0
475	256.828586	192.168.50.156	8.8.8.8	TCP	66	53455 → 443 [SYN, ECE, CWR] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM
476	257.077779	192.168.50.156	8.8.8.8	TCP	66	53457 → 443 [SYN, ECE, CWR] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM
477	257.079774	8.8.4.4	192.168.50.156	TCP	60	443 → 53414 [RST, ACK] Seq=1 Ack=1 Win=64240 Len=0
478	257.403319	192.168.50.156	142.251.33.74	TCP	62	[TCP Retransmission] 53441 → 443 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 SACK_PERM
479	257.484347	192.168.50.156	8.8.8.8	TCP	66	53460 → 443 [SYN, ECE, CWR] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM
480	257.48509	8.8.4.4	192.168.50.156	TCP	60	443 → 53417 [RST, ACK] Seq=1 Ack=1 Win=64240 Len=0
481	257.73445	192.168.50.156	8.8.8.8	TCP	66	53461 → 443 [SYN, ECE, CWR] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM
482	257.735137	8.8.4.4	192.168.50.156	TCP	60	443 → 53418 [RST, ACK] Seq=1 Ack=1 Win=64240 Len=0
483	258.275988	142.250.69.202	192.168.50.156	TCP	60	54144 → 443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM
484	258.276263	192.168.50.156	142.251.33.74	TCP	66	53463 → 443 [SYN, ECE, CWR] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM
485	259.472022	192.168.50.156	142.250.217.106	TCP	66	[TCP Retransmission] 53453 → 443 [SYN, ECE, CWR] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM
486	259.724432	192.168.50.156	142.250.217.106	TCP	66	[TCP Retransmission] 53454 → 443 [SYN, ECE, CWR] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM
487	259.829231	192.168.50.156	8.8.8.8	TCP	66	[TCP Retransmission] 53455 → 443 [SYN, ECE, CWR] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM
488	260.078517	192.168.50.156	8.8.8.8	TCP	66	[TCP Retransmission] 53457 → 443 [SYN, ECE, CWR] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM
489	260.483593	192.168.50.156	8.8.8.8	TCP	66	[TCP Retransmission] 53460 → 443 [SYN, ECE, CWR] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM
490	260.735066	192.168.50.156	8.8.8.8	TCP	66	[TCP Retransmission] 53461 → 443 [SYN, ECE, CWR] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM
491	261.276587	192.168.50.156	142.251.33.74	TCP	66	[TCP Retransmission] 53463 → 443 [SYN, ECE, CWR] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM
492	261.486834	192.168.50.156	20.197.71.89	TLSv1.2	127	Application Data
493	261.487019	20.197.71.89	192.168.50.156	TCP	60	443 → 49705 [ACK] Seq=1 Ack=74 Win=64240 Len=0
494	261.57673	20.197.71.89	192.168.50.156	TLSv1.2	228	Application Data
495	261.586832	192.168.50.156	20.197.71.89	TCP	54	49705 → 443 [ACK] Seq=74 Ack=175 Win=64066 Len=0
496	264.217955	192.168.50.156	192.168.50.152	TCP	66	53473 → 80 [SYN, ECE, CWR] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM
497	264.218187	192.168.50.152	192.168.50.156	TCP	66	80 → 53473 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460 SACK_PERM WS=128
498	264.218268	192.168.50.156	192.168.50.152	TCP	54	53473 → 80 [ACK] Seq=1 Ack=1 Win=525568 Len=0
499	264.218491	192.168.50.156	192.168.50.152	HTTP	1307	GET /api/health/ HTTP/1.1 
500	264.218623	192.168.50.152	192.168.50.156	TCP	60	80 → 53473 [ACK] Seq=1 Ack=1254 Win=32128 Len=0
501	264.232451	192.168.50.152	192.168.50.156	HTTP/JSON	711	HTTP/1.1 200 OK , JSON (application/json)
502	264.283109	192.168.50.156	192.168.50.152	TCP	54	53473 → 80 [ACK] Seq=1254 Ack=658 Win=524800 Len=0
503	265.471939	192.168.50.156	142.250.217.106	TCP	62	[TCP Retransmission] 53453 → 443 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 SACK_PERM
504	265.724999	192.168.50.156	142.250.217.106	TCP	62	[TCP Retransmission] 53454 → 443 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 SACK_PERM
505	265.830955	192.168.50.156	8.8.8.8	TCP	62	[TCP Retransmission] 53455 → 443 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 SACK_PERM
506	266.079695	192.168.50.156	8.8.8.8	TCP	62	[TCP Retransmission] 53457 → 443 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 SACK_PERM
507	266.484338	192.168.50.156	8.8.8.8	TCP	62	[TCP Retransmission] 53460 → 443 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 SACK_PERM
508	266.735683	192.168.50.156	8.8.8.8	TCP	62	[TCP Retransmission] 53461 → 443 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 SACK_PERM
509	267.27725	192.168.50.156	142.251.33.74	TCP	62	[TCP Retransmission] 53463 → 443 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 SACK_PERM
510	268.096082	192.168.50.156	192.168.50.152	TCP	54	53473 → 80 [FIN, ACK] Seq=1254 Ack=658 Win=524800 Len=0
511	268.096383	192.168.50.152	192.168.50.156	TCP	60	80 → 53473 [FIN, ACK] Seq=658 Ack=1255 Win=32128 Len=0
512	268.096409	192.168.50.156	192.168.50.152	TCP	54	53473 → 80 [ACK] Seq=1255 Ack=659 Win=524800 Len=0
513	269.404506	192.168.50.156	142.250.217.106	TCP	66	53480 → 443 [SYN, ECE, CWR] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM
514	269.407239	142.250.33.74	192.168.50.156	TCP	60	54144 → 443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM
515	270.836499	192.168.50.156	142.250.217.110	TCP	66	53486 → 443 [SYN, ECE, CWR] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM
516	271.087675	192.168.50.156	142.250.217.110	TCP	66	53487 → 443 [SYN, ECE, CWR] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM
517	272.405384	192.168.50.156	142.250.217.106	TCP	66	[TCP Retransmission] 53480 → 443 [SYN, ECE, CWR] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM
518	273.016589	192.168.50.156	180.163.151.34	TCP	66	53493 → 443 [SYN, ECE, CWR] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM
519	273.024272	180.163.151.34	192.168.50.156	TCP	60	443 → 53493 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460
520	273.024329	192.168.50.156	180.163.151.34	TCP	54	53493 → 443 [ACK] Seq=1 Ack=1 Win=64240 Len=0
